name,corpus,text,date,region,category
1118,birchbark,на ть взѧлѣ с лазоремъ другъ полъ семѣ бѣлѣ оу боткова сꙑна :з:бѣлъ оув олекси полъ семѣ бѣлѣ оув обакши :ѕ: бѣлъоу дороѳѣѧ гривна оу нездилѣ на дву :г:ӏ:#[г]омъ шест[ь] бѣлъ #,1280‒1300 (с вероятным смещением вперёд),Новгород,деловые записи
112,birchbark,(ѿ) #а : ко : ѳлароу : [се : е:с]и : поѧле : и:споло:вницоу : мо:ю : те:ли:цоу : вода(е ко)[р](о)во(у) со : пле:ме:не:мо и:ли : ти : тѧ:жа : а по:е:ди : во го:родо :хонѧ : же:на · то:е : грамоте : гос:подꙑ:ни,1200‒1220 (с вероятным смещением вперёд),Новгород,письма
1120,birchbark,# [н]а къ или не съли отрока шъле # лони товаръ[ц]а [възло]жити на [мѧ] #,1120‒1140 (с вероятным смещением назад или вперёд),Новгород,письма
1121,birchbark,# [: и ѧ]з[ъ] крале бебрꙑ : про дан[ь] :и: грн҃ве :въ беб[ръ]хъ : а се крали :[к]: мѣ[х]ъ ѫ мило# #мъ тать въ(грв)[н҃оу] .:,1120‒1140 (с вероятным смещением назад),Новгород,официальные документы
1122/1123,birchbark,прокопью · на єсипи на васильєвиснꙑ · полъ четворта рублѧ · на черницини оулици · на илинархи и на єгобрати на ивани на ивлелихъдитехъ · три рублина костьки · на ѻнаньини дви гривни · далубъ соли · па[т]ерикеда два полти · на пугвици · на є̈и дѣтехъ ·полтина · да коробьꙗ ржи · на ѻсташкина єго дѣтехъ · полтина#к(на м)а[кс]имкови б[ра](т)иполторꙑ гривнꙑ кунъна сести на м[о]є[и] на ꙩвдотьи · полтина (· а) [прик]азꙑваю зѧтю своєму мартушу · на є̈нини женина мавури · полтори гривни полъ третьи гривнꙑ ⁘,1420‒1430 (с вероятным смещением назад или вперёд),Новгород,официальные документы
1124,birchbark,# (·)ѕ· семниць кон#а на городищи ·г҃· бѣлк# # (зѧ)темъ родиваномъ #[о]ва оу кожевника оу # (по)лтиною брата ево #,1380‒1400 (с вероятным смещением назад или вперёд),Новгород,деловые записи
1125,birchbark,поклонъ ѿ е[в]ана к# #ду цто с литошни[м]# #[ть]#ни не мо[л]#,1380‒1400 (с вероятным смещением вперёд),Новгород,письма
1126,birchbark,ꙩспод(ину)# (ти)моѳи# #ови а ин#ни а # (н)адобь и тꙑ [ѿ]#ина #ка къ мни правити т#ни в землу не поиду а са(м)#а не хошь какъ тоби лу(бо) #иби попецаловалесе б#це по дви наца билки [к]# да шатришко пришли,1380‒1400,Новгород,письма
1127,birchbark,при(казъ)#те п[о]#ину ѡ#у куд#коле#ю а ш#рова#ржи оу#ъ мѣ#а мѣр#авге#ь ип#,1380‒1400 (с вероятным смещением вперёд),Новгород,письма
1128,birchbark,#землю · и ѡв#ньскѣи · бер#оудную воду#дити · а проу#рить · поистин#[аѥть · а] на то р#,1320‒1340 (с вероятным смещением вперёд),Новгород,письма
1129,birchbark,блгословльниѥ · и покл(онъ) #далъ · пожню · мни #ви (дит)[и] · коунꙑ · носѧ(ть) # (по)[ж]нѧ лежить · а коу(нꙑ во)з# #ни · пришли ми ·# # мои · ·в҃· грв҃ни · и ꙗзъ · возмоу оу #[р]#вꙑхъ · дитьи# #ни · или не пришльши · ·в· грв҃нѣ [пен]ѧ · оуцинитсѧ ·# # (вѣ)даѥши .:.,1340‒1360 (с вероятным смещением назад),Новгород,письма
113,birchbark,ѿ чьрьнѣка къ лоудьславоу въдае бѣст[ръ]#далъ еси то дъва лѣта а въдае [си]#,1160‒1180 (с вероятным смещением вперёд),Новгород,письма
1130,birchbark,се посла и[ва](н)# #ру ѡсетрину ·[к҃·] [х](ре)[бтовъ безъ] · ѡдного с филипо(мъ съ) # (и съ) #[тко]мъ со ѡлисѣѥвꙑмъ,1320‒1340 (с вероятным смещением вперёд),Новгород,деловые записи
1131,birchbark,поклонъ ѿ юриѧ ѿ жидилова ко ѡлеѯсанду жидиколосакажипаганнананоланажаасовосаюжо[кака]сакакасасꙋсакун[н]анаканаакасахогасокосиа[к]оноасаанаасававо,1320‒1340 (с вероятным смещением вперёд),Новгород,varia
1132,birchbark,# [фили]пова двора да цто бꙑ еси господи(не) #лилесь ци поидеть рать за волокъ цто бꙑ вѣстка бꙑла напс(ана бл‐)устисе ль намъ рати ци не блустись азъ тобѣ своему годину цело[м](ъ бью),1360‒1380 (с вероятным смещением назад или вперёд),Новгород,письма
1133,birchbark,(ѿ ст)епана къ # [в]хо т[в](ое) #(к)уно(ӏ с)ѣроӏ #ушковꙑхъ дѣтеӏ оу]#[з]#[ѿ]реӏ # (на паре)[н]ину ꙩрешь,1340‒1360,Новгород,письма
1137,birchbark,# #ли гнь ∙ татѧ ∙ над #арин[овꙑ]# #скомъ ∙ ӏ пьрьмчали гн҃ь за робьжь до хоту[нѧ ӏ н]ѣ гн҃ь ∙ ети ӏхъ да татѧ оу [н]и вꙑнѧли рькшь на порукуано силою да [с]рокъ оучинили в суботу (с)тати ӏмоӏ нѣ гн҃ь ∙ прискочи ко мнѣ [ӏ] #ю крьсть[цн](ую) #,1400‒1410,Новгород,письма
1138,birchbark,ѿ селефо∙нта ∙ къ ∙ спиркучто ∙ ѥси ∙ запо∙вѣдалъ ∙ с по∙лу рублѧ чему ∙ еси неприслалъ,1320‒1340 (с вероятным смещением назад),Новгород,письма
1139,birchbark,отъ къснѧтина къ пькѣ : се въдале еси гюрѧтѣ :е҃: сорочькъа гюрѧта оу мене възѧле :е҃: сороцькъ : а възьми тамо оу гюрѧтѣ тꙑ а ѧзъ хоцю оу тебе възѧти,1100‒1120,Новгород,официальные документы // письма
114,birchbark,+ ѿ богош ко оуикеводаи гривеноу истуо,1200‒1220,Новгород,письма
1140,birchbark,# #[к]# [голод]е ни [в]о л[ь]с[ь] лова а нꙑньча намо н[ь] со чимо его [бꙑ]ло пꙋсти(ти) #,1180‒1200 (с вероятным смещением вперёд),Новгород,письма
1142,birchbark,# [ѡмъ сл]# (гр)амотѣ и вз#(н)а посулехъ уведаш(асѧ)#и а по семъ #удьѣ ниц#,1400‒1410 (с вероятным смещением назад или вперёд),Новгород,официальные документы
1143,birchbark,#животъ и павле м[ѣх]# #съ двора не сварись и гу#сѧ да павла за в#,1400‒1410 (с вероятным смещением назад или вперёд),Новгород,официальные документы // письма
